"","X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
"47",0.882857142857143,1.45714285714286,5.78993291632672,2655.782719,178000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0610268238269658,-20.8365714285714,413.5,15.9057142857143,68.0371428571429,0,11,21,0.875714285714286,0
"48",1.43714285714286,0.875714285714286,5.78993291632672,2655.782719,178000,1,1,1,3,1,-0.265285714285714,-14.898,-0.0532673096085716,-24.1838571428571,489.828571428571,18.64,69.1257142857143,0,11,22,1.21142857142857,0
"49",1.45714285714286,1.21142857142857,5.78993291632672,2655.782719,178000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0902332615483701,-29.0001428571429,582.885714285714,21.2314285714286,63.9171428571429,0,11,23,1.29857142857143,0
"50",0.875714285714286,1.29857142857143,5.78993291632672,2655.782719,178000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.120758301952954,-31.7144285714286,581.171428571429,17.42,70.4342857142857,0,11,24,1.30428571428571,0
"51",1.21142857142857,1.30428571428571,5.78993291632672,2655.782719,178000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,0.0383218581114377,-24.102,395.742857142857,19.6914285714286,73.38,0,11,25,0.954285714285714,0
"52",1.29857142857143,0.954285714285714,5.78993291632672,2655.782719,178000,1,1.42857142857143,1,3,1,-0.816142857142857,-12.2857142857143,-0.026103454360797,-19.796,451.8,18.5828571428571,69.92,0,11,26,1.17571428571429,0.428571428571429
"53",1.30428571428571,1.17571428571429,5.78993291632672,2655.782719,178000,1,2,1,3,1,-0.612285714285714,-11.9998571428571,0.0236763721747657,-17.4081428571429,277.742857142857,14.8514285714286,71.8542857142857,0,11,27,1.36142857142857,1
"54",0.954285714285714,1.36142857142857,5.78993291632672,2655.782719,178000,1,2,1,3,1,-2.97971428571429,-15.5714285714286,-0.0111938904908797,-18.143,380.971428571429,13.8428571428571,75.3485714285714,0,11,28,1.25428571428571,1
"55",1.17571428571429,1.25428571428571,5.78993291632672,2655.782719,178000,1,2,1,3,1,-1.898,-10.9184285714286,0.00334954795553877,-17.612,598.885714285714,15.4885714285714,70.8457142857143,0,11,29,0.9,1
"56",1.36142857142857,0.9,5.78993291632672,2655.782719,178000,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0337888207997619,-15.2855714285714,473.714285714286,17.6342857142857,74.38,0,11,30,1.13428571428571,1
"57",1.25428571428571,1.13428571428571,5.78993291632672,2655.782719,178000,1,2,1,2,1,-3.12257142857143,-12.5101428571429,-0.0694262767610407,-16.1837142857143,132.971428571429,10.8428571428571,85.2914285714286,0,11,31,1.63857142857143,1
"58",0.9,1.63857142857143,5.78993291632672,2655.782719,178000,1,2.57142857142857,1,2,1,-2.73457142857143,-15.5712857142857,0.124431544219167,-16.5712857142857,151.257142857143,8.90285714285714,85.9828571428571,0,11,32,1.76285714285714,1
"59",1.13428571428571,1.76285714285714,5.78993291632672,2655.782719,178000,1,3,1,2,1,-3.38771428571429,-16.6937142857143,-0.0784153489919959,-18.5511428571429,123.085714285714,8.38571428571429,84.4171428571428,1,11,33,1.61857142857143,1
"60",1.63857142857143,1.61857142857143,5.78993291632672,2655.782719,178000,1,3,1,2,1,-4.20385714285714,-19.7141428571429,-0.0158088517601218,-18.5102857142857,130.057142857143,5.22,84.0142857142857,0.714285714285714,11,34,1.49428571428571,1
"61",1.17142857142857,0.864285714285714,5.21959337240431,1862.9421,341500,1,1,1,3,1,3.97971428571429,-11.3262857142857,0.0901848232090803,-16.9998571428571,603.714285714286,16.71,58.1785714285714,0,3,20,0.874285714285714,0
"62",0.76,0.874285714285714,5.21959337240431,1862.9421,341500,1,1.57142857142857,1,3,1,1.87742857142857,-14.2652857142857,0.0256457523999174,-20.8365714285714,427.1,15.4514285714286,65.49,0,3,21,1.03857142857143,0
"63",0.864285714285714,1.03857142857143,5.21959337240431,1862.9421,341500,1,2,1,3,1,-0.265285714285714,-14.898,0.0420826296268384,-24.1838571428571,440.771428571429,16.98,64.5185714285714,0,3,22,1.41428571428571,0
"64",0.874285714285714,1.41428571428571,5.21959337240431,1862.9421,341500,1,2,1,3,1,-1.10185714285714,-15.5508571428571,0.000117233483523549,-29.0001428571429,494.714285714286,19.5542857142857,63.7485714285714,0,3,23,1.21714285714286,0
"65",1.03857142857143,1.21714285714286,5.21959337240431,1862.9421,341500,1,2,1,3,1,-4.20414285714286,-17.9388571428571,0.0552190690082046,-31.7144285714286,508.728571428571,16.0428571428571,64.4628571428571,0,3,24,1.19,0
"66",1.41428571428571,1.19,5.21959337240431,1862.9421,341500,1,2,1,3,1,-0.449142857142857,-12.9594285714286,-0.130359615003131,-24.102,395.385714285714,17.7828571428571,69.7528571428571,0,3,25,1.15285714285714,0
"67",1.21714285714286,1.15285714285714,5.21959337240431,1862.9421,341500,1,2,1,3,1,-0.816142857142857,-12.2857142857143,0.0223995791643556,-19.796,439.5,17.6371428571429,65.1428571428571,0,3,26,1.08857142857143,0
"68",1.19,1.08857142857143,5.21959337240431,1862.9421,341500,1,2,1,3,1,-0.612285714285714,-11.9998571428571,-0.0783721540356836,-17.4081428571429,292.714285714286,13.92,67.9757142857143,0,3,27,0.972857142857143,0
"69",1.15285714285714,0.972857142857143,5.21959337240431,1862.9421,341500,1,2,1,3,1,-2.97971428571429,-15.5714285714286,-0.0252007023850069,-18.143,456.9,13.1257142857143,67.9085714285714,0,3,28,1.08857142857143,0
"70",1.08857142857143,1.08857142857143,5.21959337240431,1862.9421,341500,1,2,1,3,1,-1.898,-10.9184285714286,0.00908133889728191,-17.612,474.642857142857,15.25,71.5014285714286,0,3,29,1.15,0
"71",0.972857142857143,1.15,5.21959337240431,1862.9421,341500,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0423730465870342,-15.2855714285714,388.371428571429,15.9128571428571,65.19,0,3,30,0.98,0
"72",1.08857142857143,0.98,5.21959337240431,1862.9421,341500,1,2,1,2,1,-3.12257142857143,-12.5101428571429,-0.0354924511761183,-16.1837142857143,97.3142857142857,8.81714285714286,79.84,0,3,31,1.57857142857143,0
"73",1.15,1.57857142857143,5.21959337240431,1862.9421,341500,1,2,1,2,1,-2.73457142857143,-15.5712857142857,0.0282211626522582,-16.5712857142857,185.314285714286,7.80857142857143,81.2828571428571,0,3,32,2.43,0
"74",0.98,2.43,5.21959337240431,1862.9421,341500,1,2,1,2,1,-3.38771428571429,-16.6937142857143,0.0259739418752396,-18.5511428571429,136.614285714286,6.48714285714286,78.1771428571429,0,3,33,2.04857142857143,0
"75",1.57857142857143,2.04857142857143,5.21959337240431,1862.9421,341500,1,2.14285714285714,1,2,1.28571428571429,-4.20385714285714,-19.7141428571429,-0.0180372732349525,-18.5102857142857,267.185714285714,3.15714285714286,77.6157142857143,1,3,34,1.47428571428571,0.142857142857143
"76",1.32857142857143,1.30142857142857,5.9193399738714,2512.263029,1031100,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0227866198265492,-16.9998571428571,625.532467532467,17.8649350649351,67.1532467532468,0,9,20,1.09285714285714,0
"77",1.30714285714286,1.09285714285714,5.9193399738714,2512.263029,1031100,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0404615592005744,-20.8365714285714,388.714285714286,16.5818181818182,74.1961038961039,0,9,21,0.98,0
"78",1.30142857142857,0.98,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.265285714285714,-14.898,0.00345328543618706,-24.1838571428571,467.571428571429,19.0662337662338,74.2233766233766,0,9,22,1.23571428571429,0
"79",1.09285714285714,1.23571428571429,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0152517268478309,-29.0001428571429,530.311688311688,21.538961038961,71.6831168831169,0,9,23,1.19714285714286,0
"80",0.98,1.19714285714286,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.115854840558757,-31.7144285714286,539.896103896104,17.3350649350649,78.487012987013,0,9,24,1.11428571428571,0
"81",1.23571428571429,1.11428571428571,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.0182008173421462,-24.102,434.597402597403,20.1701298701299,76.6896103896104,0,9,25,1.00428571428571,0
"82",1.19714285714286,1.00428571428571,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0525588881603536,-19.796,411.597402597402,19.138961038961,77.2246753246753,0,9,26,1.17857142857143,0
"83",1.11428571428571,1.17857142857143,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.015351338170019,-17.4081428571429,280.597402597403,15.4545454545455,77.2935064935065,0,9,27,1.19714285714286,0
"84",1.00428571428571,1.19714285714286,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-2.97971428571429,-15.5714285714286,0.000291791101430405,-18.143,400.272727272727,14.6311688311688,79.6038961038961,0,9,28,1.26428571428571,0
"85",1.17857142857143,1.26428571428571,5.9193399738714,2512.263029,1031100,1,1,1,3,1,-1.898,-10.9184285714286,0.0121574523382897,-17.612,532.246753246753,16.4220779220779,79.1545454545454,0,9,29,1.14571428571429,0
"86",1.19714285714286,1.14571428571429,5.9193399738714,2512.263029,1031100,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0318926218686482,-15.2855714285714,454.948051948052,17.7935064935065,79.0662337662338,0.285714285714286,9,30,0.98,0
"87",1.26428571428571,0.98,5.9193399738714,2512.263029,1031100,1,1,1,2,1,-3.12257142857143,-12.5101428571429,-0.0613394014006285,-16.1837142857143,105.064935064935,11.9181818181818,82.6103896103896,1,9,31,1.30714285714286,0
"88",1.14571428571429,1.30714285714286,5.9193399738714,2512.263029,1031100,1,1,1,2,1,-2.73457142857143,-15.5712857142857,0.0347042342465098,-16.5712857142857,156.74025974026,9.95064935064934,85.8324675324675,1,9,32,1.67,0
"89",0.98,1.67,5.9193399738714,2512.263029,1031100,1,1,1,2,1,-3.38771428571429,-16.6937142857143,0.0238078923376541,-18.5511428571429,131.142857142857,9.09870129870129,83.7467532467533,1,9,33,1.73714285714286,0
"90",1.30714285714286,1.73714285714286,5.9193399738714,2512.263029,1031100,1,2,1,2,1,-4.20385714285714,-19.7141428571429,-0.0263577703256086,-18.5102857142857,127.116883116883,6.14415584415584,84.1090909090909,0,9,34,1.47,1
"91",2.43714285714286,0.582857142857143,6.12904979343335,1307.551202,73300,1,3,1,3,1,3.97971428571429,-11.3262857142857,-0.0903127483751387,-16.9998571428571,687.857142857143,18.0928571428571,60.8214285714286,0,17,20,0.361428571428571,0
"92",1.22714285714286,0.361428571428571,6.12904979343335,1307.551202,73300,1,3,1,3,1,1.87742857142857,-14.2652857142857,-0.0401491276957024,-20.8365714285714,433.142857142857,17.0642857142857,70.8928571428571,0,17,21,0.407142857142857,0
"93",0.582857142857143,0.407142857142857,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.265285714285714,-14.898,-0.0371258954341176,-24.1838571428571,518.071428571429,20.4928571428571,60.8642857142857,0,17,22,0.688571428571429,0
"94",0.361428571428571,0.688571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-1.10185714285714,-15.5508571428571,-0.0712921163908131,-29.0001428571429,593.142857142857,22.7928571428571,58.8214285714286,0,17,23,2.27142857142857,0
"95",0.407142857142857,2.27142857142857,6.12904979343335,1307.551202,73300,1,3,1,3,1,-4.20414285714286,-17.9388571428571,0.121064311952292,-31.7144285714286,601.928571428571,19.3857142857143,68.2785714285714,0,17,24,1.63142857142857,0
"96",0.688571428571429,1.63142857142857,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.449142857142857,-12.9594285714286,-0.0744281977482188,-24.102,360.214285714286,21.8214285714286,70.8357142857143,0,17,25,1.09571428571429,0
"97",2.27142857142857,1.09571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.816142857142857,-12.2857142857143,0.0636226836621976,-19.796,465,20.85,66.8785714285714,0,17,26,1.40571428571429,0
"98",1.63142857142857,1.40571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-0.612285714285714,-11.9998571428571,0.0131811279429268,-17.4081428571429,252.428571428571,16.7142857142857,70.5928571428571,0,17,27,1.43571428571429,0
"99",1.09571428571429,1.43571428571429,6.12904979343335,1307.551202,73300,1,3,1,3,1,-2.97971428571429,-15.5714285714286,-0.00904500623513549,-18.143,381.142857142857,15.8214285714286,74.65,0,17,28,1.11714285714286,0
"100",1.40571428571429,1.11714285714286,6.12904979343335,1307.551202,73300,1,3,1,3,1,-1.898,-10.9184285714286,0.00995652282280268,-17.612,616.714285714286,17.2214285714286,70.1928571428572,0,17,29,1.08285714285714,0
"101",1.43571428571429,1.08285714285714,6.12904979343335,1307.551202,73300,1,3,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0510651959131909,-15.2855714285714,500,19.1642857142857,72.8285714285714,0,17,30,1.17857142857143,0
"102",1.11714285714286,1.17857142857143,6.12904979343335,1307.551202,73300,1,3,1,2,1,-3.12257142857143,-12.5101428571429,0.0289199772671669,-16.1837142857143,120.142857142857,13.0428571428571,78.4142857142857,0,17,31,2.04714285714286,0
"103",1.08285714285714,2.04714285714286,6.12904979343335,1307.551202,73300,1,3,1,2,1,-2.73457142857143,-15.5712857142857,0.0389775467286704,-16.5712857142857,161.857142857143,10.7571428571429,84.3142857142857,0,17,32,2.16428571428571,0
"104",1.17857142857143,2.16428571428571,6.12904979343335,1307.551202,73300,1,3,1,2,1,-3.38771428571429,-16.6937142857143,-0.0224651462936585,-18.5511428571429,68.2857142857143,10.4285714285714,82.1,0,17,33,1.63428571428571,0
"105",2.04714285714286,1.63428571428571,6.12904979343335,1307.551202,73300,1,3,1,2,1,-4.20385714285714,-19.7141428571429,-0.0605050942005487,-18.5102857142857,62.5714285714286,6.55714285714286,89.6857142857143,1,17,34,1.37428571428571,0
"106",1.81,1.23142857142857,5.53284867773309,2494.466764,271400,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0506237789735327,-16.9998571428571,677,19.3214285714286,61.0285714285714,0,16,20,0.954285714285714,0
"107",1.3,0.954285714285714,5.53284867773309,2494.466764,271400,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.059418345930025,-20.8365714285714,448.857142857143,18.25,66.5214285714286,0,16,21,0.855714285714286,0
"108",1.23142857142857,0.855714285714286,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.265285714285714,-14.898,-0.00749791345008077,-24.1838571428571,504.214285714286,20.7214285714286,69.7428571428571,0,16,22,1.11428571428571,0
"109",0.954285714285714,1.11428571428571,5.53284867773309,2494.466764,271400,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0261223622924369,-29.0001428571429,568.785714285714,23.2214285714286,63.5785714285714,0,16,23,1.58428571428571,0
"110",0.855714285714286,1.58428571428571,5.53284867773309,2494.466764,271400,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.119171575992041,-31.7144285714286,570.071428571429,18.8142857142857,75.8857142857143,0,16,24,1.32571428571429,0
"111",1.11428571428571,1.32571428571429,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.103460743180083,-24.102,464.928571428571,22.1857142857143,71.9071428571429,0,16,25,0.882857142857143,0
"112",1.58428571428571,0.882857142857143,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.816142857142857,-12.2857142857143,0.0745597674722323,-19.796,447.428571428571,20.85,72.5428571428571,0,16,26,1.02285714285714,0
"113",1.32571428571429,1.02285714285714,5.53284867773309,2494.466764,271400,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0273615721347369,-17.4081428571429,302.142857142857,17.0142857142857,73.2428571428571,0,16,27,0.781428571428571,0
"114",0.882857142857143,0.781428571428571,5.53284867773309,2494.466764,271400,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.0354542212370355,-18.143,390.5,16.1642857142857,76.6428571428571,0,16,28,1.12,0
"115",1.02285714285714,1.12,5.53284867773309,2494.466764,271400,1,1,1,3,1,-1.898,-10.9184285714286,-0.0150587614713,-17.612,606.928571428571,17.2071428571429,76.0428571428571,0,16,29,1.29285714285714,0
